add,date,amount,price,area,type,age,floor.height,subject,pattern,car,use,lon,lat,section
臺北市士林區下樹林街７巷３號三樓,111/09/26,1200,46.4,25.88,公寓(5樓含以下無電梯),49,"三層,陽臺/三層",房地(土地+建物),4房2廳2衛,0,住家用,121.5213118,25.0930715,士林區
臺北市士林區士東路５４巷６號,111/09/26,1400,0,11.23,透天厝,52,全/二層,房地(土地+建物),4房2廳2衛,0,住家用,121.5281514,25.1114345,士林區
臺北市士林區天母東路１０５巷３５號六樓之５,111/09/26,2268,50.3,45.12,華廈(10層含以下有電梯),45,六層/七層,房地(土地+建物),3房2廳2衛,0,住家用,121.5347033,25.1198123,士林區
臺北市士林區延平北路六段２１１號五樓,111/09/25,2500,43.8,57.03,住宅大樓(11層含以上有電梯),6,五層/十一層,房地(土地+建物)+車位,3房1廳2衛,0,住家用,121.5055705,25.0893546,士林區
臺北市士林區天玉街３８巷１１之１號,111/09/25,2750,82.3,33.42,公寓(5樓含以下無電梯),44,一層/五層,房地(土地+建物),4房2廳2衛,0,住家用,121.5291084,25.1203551,士林區
臺北市士林區中山北路七段２１６巷５號二樓,111/09/25,3728,63.7,58.54,華廈(10層含以下有電梯),36,二層/六層,房地(土地+建物),3房2廳2衛,0,住家用,121.533431,25.12583,士林區
臺北市士林區中山北路六段４２７巷１０號五樓,111/09/24,1418,58,24.43,公寓(5樓含以下無電梯),44,五層/五層,房地(土地+建物),3房2廳1衛,0,住家用,121.5264581,25.1142866,士林區
臺北市士林區中山北路六段４５０巷１３號二樓,111/09/23,2500,59.5,42.02,公寓(5樓含以下無電梯),45,二層/四層,房地(土地+建物),4房2廳3衛,0,住家用,121.5281058,25.1135496,士林區
臺北市士林區福志路９７號五樓,111/09/23,1718,51.7,33.23,公寓(5樓含以下無電梯),43,五層/五層,房地(土地+建物),3房2廳1衛,0,住家用,121.52858,25.098202,士林區
臺北市士林區福林路２５１巷８號二樓之１,111/09/22,1400,95.7,14.62,華廈(10層含以下有電梯),7,二層/八層,房地(土地+建物),1房1廳1衛,0,住家用,121.5345011,25.0985757,士林區
臺北市士林區福港街１０７巷２號四樓,111/09/22,1250,64.1,19.49,公寓(5樓含以下無電梯),47,"四層,陽臺/四層",房地(土地+建物),3房1廳2衛,0,住家用,121.5184383,25.0884394,士林區
臺北市士林區士東路２６６巷３弄１５號五樓,111/09/21,1730,56.8,30.44,公寓(5樓含以下無電梯),42,五層/五層,房地(土地+建物),5房3廳3衛,0,住家用,121.5373008,25.1128476,士林區
臺北市士林區華齡街１８５巷６號五樓,111/09/21,3850,70.9,54.29,住宅大樓(11層含以上有電梯),14,五層/十五層,房地(土地+建物)+車位,2房2廳2衛,0,住家用,121.5194516,25.0878302,士林區
臺北市士林區中山北路七段２１９巷８號七樓之３,111/09/20,3100,56.8,54.56,華廈(10層含以下有電梯),33,七層/七層,房地(土地+建物),2房2廳3衛,0,住家用,121.5326303,25.127402,士林區
臺北市士林區中山北路六段１５７巷１４號二樓,111/09/20,1488,51.6,28.81,公寓(5樓含以下無電梯),44,二層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5242323,25.1070251,士林區
臺北市士林區環河北路三段１２７號十一樓之１,111/09/20,1478,54.2,33.56,住宅大樓(11層含以上有電梯),18,十一層/十三層,房地(土地+建物)+車位,2房2廳1衛,300,住家用,121.5061732,25.0852539,士林區
臺北市士林區基河路３０號七樓之５,111/09/19,720,83.1,8.66,住宅大樓(11層含以上有電梯),24,七層/十三層,房地(土地+建物),1房0廳1衛,0,住家用,121.5244907,25.0836592,士林區
臺北市士林區中山北路六段４５０巷３３號四樓,111/09/18,2250,59.2,38.01,公寓(5樓含以下無電梯),38,四層/五層,房地(土地+建物),4房2廳2衛,0,住家用,121.5284296,25.1135536,士林區
臺北市士林區文林路５８７巷１００號二樓,111/09/18,1802,48.8,36.96,公寓(5樓含以下無電梯),42,二層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5192248,25.0987627,士林區
臺北市士林區中山北路七段８２巷１０弄３７號四樓,111/09/18,1680,54.5,30.82,公寓(5樓含以下無電梯),42,四層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5328399,25.1199933,士林區
臺北市士林區芝玉路二段８８巷８號三樓,111/09/17,1688,60.1,28.1,公寓(5樓含以下無電梯),45,三層/五層,房地(土地+建物),3房2廳1衛,0,住家用,121.535583,25.1125817,士林區
臺北市士林區中山北路六段１９５巷１８弄４之１號二樓,111/09/17,1750,61.3,28.57,公寓(5樓含以下無電梯),48,二層/四層,房地(土地+建物),3房2廳2衛,0,住家用,121.5236701,25.1081609,士林區
臺北市士林區文昌路２４號,111/09/17,1125,46.3,24.29,公寓(5樓含以下無電梯),53,四層/四層,房地(土地+建物),3房2廳2衛,0,住家用,121.521736,25.095186,士林區
臺北市士林區德行西路１０９號三樓,111/09/16,2358,67,35.2,公寓(5樓含以下無電梯),44,三層/五層,房地(土地+建物),6房0廳6衛,0,住家用,121.5208646,25.1041406,士林區
臺北市士林區德行東路４６巷６弄２號二樓,111/09/16,2730,72.2,37.8,公寓(5樓含以下無電梯),41,二層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5261411,25.1064637,士林區
臺北市士林區中山北路五段７３２號六樓,111/09/16,2750,63,43.68,華廈(10層含以下有電梯),39,六層/七層,房地(土地+建物),3房2廳3衛,0,住家用,121.5273902,25.0988123,士林區
臺北市士林區永平街３６巷４號二樓,111/09/15,664.5,31.4,21.15,公寓(5樓含以下無電梯),42,二層/四層,房地(土地+建物),2房2廳2衛,0,住家用,121.5054954,25.0904634,士林區
臺北市士林區社子街１２６巷１０號二樓,111/09/15,880,45,19.57,公寓(5樓含以下無電梯),51,二層/三層,房地(土地+建物),3房1廳1衛,0,住家用,121.5047272,25.0879761,士林區
臺北市士林區基河路３００巷２１號五樓,111/09/15,5450,88.7,67.85,住宅大樓(11層含以上有電梯),1,五層/十三層,房地(土地+建物)+車位,3房2廳2衛,240,住家用,121.5185627,25.0934588,士林區
臺北市士林區劍潭路６號五樓之３,111/09/15,1700,69.5,24.45,住宅大樓(11層含以上有電梯),24,五層/十三層,房地(土地+建物),3房1廳1衛,0,住家用,121.5243305,25.0839281,士林區
臺北市士林區德行東路３５８巷２４弄１１號,111/09/13,3000,53.1,56.46,公寓(5樓含以下無電梯),35,"一層,二層,三層/五層",房地(土地+建物)+車位,4房2廳2衛,0,住家用,121.539258,25.1092519,士林區
臺北市士林區延平北路六段２１３號九樓,111/09/13,3800,51.9,73.28,住宅大樓(11層含以上有電梯),6,九層/十一層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,121.5055213,25.089353,士林區
臺北市士林區劍潭路５５巷１８弄６號三樓,111/09/12,970,35.4,27.38,公寓(5樓含以下無電梯),45,三層/四層,房地(土地+建物),3房1廳1衛,0,住家用,121.521736,25.084222,士林區
臺北市士林區中山北路六段４４１巷２６號七樓之１,111/09/12,6320,91.3,85.84,住宅大樓(11層含以上有電梯),12,七層/十四層,房地(土地+建物)+車位,3房2廳3衛,600,住家用,121.5271121,25.1165723,士林區
臺北市士林區通河街９４號六樓,111/09/12,1600,47,34.06,華廈(10層含以下有電梯),39,六層/六層,房地(土地+建物),5房3廳2衛,0,住家用,121.5198914,25.0811494,士林區
臺北市士林區芝玉路一段２２２號六樓,111/09/12,4280,77.5,59.96,住宅大樓(11層含以上有電梯),14,六層/十八層,房地(土地+建物)+車位,3房2廳2衛,350,住家用,121.5338941,25.1088716,士林區
臺北市士林區天母北路１３號二樓,111/09/12,2588,63.4,40.81,華廈(10層含以下有電梯),45,二層/七層,房地(土地+建物),3房2廳2衛,0,住家用,121.5264511,25.1194127,士林區
臺北市士林區延平北路六段２１１號九樓之１,111/09/12,3000,50.7,59.23,住宅大樓(11層含以上有電梯),6,九層/十一層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5055705,25.0893546,士林區
臺北市士林區德行東路１９０巷３０弄１０號五樓,111/09/12,4280,74,57.86,住宅大樓(11層含以上有電梯),33,五層/十二層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,121.5310891,25.107031,士林區
臺北市士林區德行東路１９０巷３０弄１０號六樓,111/09/12,4100,70.9,57.84,住宅大樓(11層含以上有電梯),33,六層/十二層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,121.5310891,25.107031,士林區
臺北市士林區德行東路２０號,111/09/12,3400,79.8,42.63,公寓(5樓含以下無電梯),50,一層/四層,房地(土地+建物),0房0廳2衛,0,住家用,121.525874,25.1066869,士林區
臺北市士林區承德路四段１９１號九樓,111/09/11,3680,63.4,58.06,住宅大樓(11層含以上有電梯),22,九層/十二層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,121.5223331,25.0881112,士林區
臺北市士林區德行東路９０巷２１弄２號五樓,111/09/11,2175,52.1,41.77,公寓(5樓含以下無電梯),38,五層/五層,房地(土地+建物),5房3廳3衛,0,住家用,121.5281937,25.1066155,士林區
臺北市士林區雨農路６４號三樓之１,111/09/10,3388,55.8,60.68,住宅大樓(11層含以上有電梯),17,三層/十二層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5327555,25.0997846,士林區
臺北市士林區天母北路５６號十三樓之１,111/09/09,5016,109.2,55.37,住宅大樓(11層含以上有電梯),2,十三層/二十四層,房地(土地+建物)+車位,2房2廳2衛,250,住家用,121.5266403,25.1214266,士林區
臺北市士林區中山北路六段２３６巷６號五樓,111/09/09,2150,60.7,35.4,公寓(5樓含以下無電梯),37,五層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5259903,25.1084409,士林區
臺北市士林區天母北路９巷１之１號二樓,111/09/08,1900,92.3,24.97,華廈(10層含以下有電梯),6,二層/四層,房地(土地+建物)+車位,1房1廳1衛,180,住家用,121.5266466,25.119188,士林區
臺北市士林區中山北路五段７５６巷３０號六樓,111/09/08,2735,92.6,29.52,華廈(10層含以下有電梯),21,六層/六層,房地(土地+建物),3房2廳2衛,0,住家用,121.529668,25.0992046,士林區
臺北市士林區通河街３２３巷４９之１號,111/09/08,53,59.4,0.89,公寓(5樓含以下無電梯),52,一層/五層,房地(土地+建物),1房1廳1衛,0,住家用,121.5188177,25.0815596,士林區
臺北市士林區延平北路五段２７６巷８號三樓,111/09/08,750,32.3,23.21,公寓(5樓含以下無電梯),49,三層/四層,房地(土地+建物),3房2廳2衛,0,住家用,121.5102048,25.0852724,士林區
臺北市士林區大東路８８巷６號二樓,111/09/08,1000,31.2,32.01,公寓(5樓含以下無電梯),49,二層/四層,房地(土地+建物),4房2廳2衛,0,住家用,121.525895,25.09138,士林區
臺北市士林區忠誠路二段９２號七樓,111/09/07,3558,81.2,43.8,住宅大樓(11層含以上有電梯),37,七層/十四層,房地(土地+建物),4房2廳2衛,0,住家用,121.5310165,25.1128451,士林區
臺北市士林區忠誠路二段１３０巷２５號六樓,111/09/07,2580,69,37.4,華廈(10層含以下有電梯),26,"六層,電梯樓梯間/六層",房地(土地+建物)+車位,2房2廳1衛,0,住家用,121.5308972,25.1145272,士林區
臺北市士林區社正路３１號五樓,111/09/06,1280,39.3,32.59,住宅大樓(11層含以上有電梯),3,五層/十一層,房地(土地+建物)+車位,2房1廳1衛,0,住家用,121.5091741,25.0888842,士林區
臺北市士林區忠誠路二段７號十樓,111/09/06,5300,90.3,58.68,住宅大樓(11層含以上有電梯),36,十層/十四層,房地(土地+建物),4房2廳2衛,0,住家用,121.5306787,25.1089641,士林區
臺北市士林區承德路四段８０巷５７之２號四樓,111/09/06,1435,55.2,25.99,公寓(5樓含以下無電梯),37,四層/五層,房地(土地+建物),3房2廳1衛,0,住家用,121.521416,25.083152,士林區
臺北市士林區永公路３５５巷１２號,111/09/05,10500,0,75.88,透天厝,53,全/二層,房地(土地+建物),5房2廳3衛,0,住家用,121.5627554,25.1230115,士林區
臺北市士林區環河北路三段１１５號三樓,111/09/05,2107,54.1,42.31,住宅大樓(11層含以上有電梯),18,三層/十三層,房地(土地+建物)+車位,3房2廳2衛,250,住家用,121.5063243,25.0850044,士林區
臺北市士林區福港街２８０巷５號,111/09/04,2150,48.3,44.47,公寓(5樓含以下無電梯),39,一層/五層,房地(土地+建物),5房2廳2衛,0,住家用,121.5173502,25.0830327,士林區
臺北市士林區中山北路五段７４０巷２號三樓,111/09/03,2250,70.2,32.04,公寓(5樓含以下無電梯),47,"三層,陽臺/三層",房地(土地+建物),3房2廳1衛,0,住家用,121.5274613,25.0990124,士林區
臺北市士林區仰德大道三段１２５巷５弄３５號三樓,111/09/01,1860.9,32.6,57.07,公寓(5樓含以下無電梯),44,三層/四層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5503858,25.1202359,士林區
臺北市士林區德行東路１０９巷７３弄３號二樓,111/09/01,2200,64.2,34.26,公寓(5樓含以下無電梯),46,"二層,陽臺/四層",房地(土地+建物),3房2廳2衛,0,住家用,121.5282381,25.110025,士林區
臺北市士林區士東路３０４號二樓,111/09/01,1100,31.7,34.74,住宅大樓(11層含以上有電梯),32,二層/十一層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.538235,25.113281,士林區
臺北市士林區重慶北路四段１４３巷３弄１０號,111/09/01,845,39.4,21.42,公寓(5樓含以下無電梯),52,四層/四層,房地(土地+建物),4房3廳2衛,0,住家用,121.5116971,25.0829915,士林區
臺北市士林區忠義街７８巷７號四樓,111/09/01,1850,60.7,30.46,公寓(5樓含以下無電梯),43,四層/五層,房地(土地+建物),3房2廳1衛,0,住家用,121.531498,25.1064276,士林區
臺北市士林區延平北路五段２４４巷２１弄２號,111/08/31,600,24.3,24.69,公寓(5樓含以下無電梯),54,四層/四層,房地(土地+建物),3房2廳1衛,0,住家用,121.5108134,25.0848053,士林區
臺北市士林區天母東路６９巷１１之８號三樓,111/08/31,3370,65.3,51.59,華廈(10層含以下有電梯),45,三層/八層,房地(土地+建物),4房2廳2衛,0,住家用,121.533432,25.1197776,士林區
臺北市士林區忠誠路一段１６巷２３號五樓之２,111/08/31,1130,92.3,12.24,華廈(10層含以下有電梯),27,五層/五層,房地(土地+建物),1房1廳1衛,0,住家用,121.5254603,25.1057962,士林區
臺北市士林區中山北路六段２９０巷２３弄１號二樓,111/08/30,2100,47,44.66,公寓(5樓含以下無電梯),38,二層/五層,房地(土地+建物),4房2廳2衛,0,住家用,121.5267422,25.1096283,士林區
臺北市士林區天母西路５９之１號六樓,111/08/30,2568,68.9,37.28,華廈(10層含以下有電梯),43,六層/七層,房地(土地+建物),2房2廳2衛,0,住家用,121.529558,25.11871,士林區
臺北市士林區天玉街３８巷１２號二樓之３,111/08/30,1700,89.7,18.95,住宅大樓(11層含以上有電梯),25,二層/十一層,房地(土地+建物),2房2廳2衛,0,住家用,121.5293815,25.1205544,士林區
臺北市士林區忠誠路一段１８８號四樓,111/08/30,3508,79.6,44.08,華廈(10層含以下有電梯),28,四層/十層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5299431,25.1079164,士林區
臺北市士林區美崙街１０６號三樓,111/08/30,1583,70.6,22.43,華廈(10層含以下有電梯),42,三層/七層,房地(土地+建物),2房2廳1衛,0,住家用,121.519987,25.0972758,士林區
臺北市士林區天母北路６８之６號六樓,111/08/30,4550,70.3,64.76,住宅大樓(11層含以上有電梯),42,六層/十一層,房地(土地+建物)+車位,4房2廳2衛,0,住家用,121.5266049,25.122358,士林區
臺北市士林區社子街８６號八樓之１,111/08/29,1520,50.4,30.15,華廈(10層含以下有電梯),14,八層/十層,房地(土地+建物)+車位,2房1廳1衛,0,住家用,121.5060844,25.0874207,士林區
臺北市士林區承德路四段５８巷２８弄１４號二樓,111/08/29,1680,58.1,28.91,公寓(5樓含以下無電梯),41,二層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5218188,25.0825186,士林區
臺北市士林區天母東路１０５巷５３號二樓,111/08/29,1240,29.9,41.47,公寓(5樓含以下無電梯),44,二層/四層,房地(土地+建物),4房2廳2衛,0,住家用,121.5348632,25.1205671,士林區
臺北市士林區天母北路４５號二樓,111/08/28,3000,73.2,41,華廈(10層含以下有電梯),37,二層/七層,房地(土地+建物),3房2廳2衛,0,住家用,121.5267813,25.120853,士林區
臺北市士林區天母東路１０５巷４７號四樓之１,111/08/28,1120,46.3,24.2,公寓(5樓含以下無電梯),44,四層/四層,房地(土地+建物),2房1廳1衛,0,住家用,121.534929,25.120278,士林區
臺北市士林區中山北路七段１４巷６５弄８號三樓,111/08/28,2158.8,60,36,華廈(10層含以下有電梯),38,三層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5345436,25.1219892,士林區
臺北市士林區忠誠路二段７０巷１６號五樓,111/08/28,2405,61.5,39.1,公寓(5樓含以下無電梯),44,五層/五層,房地(土地+建物),4房2廳2衛,0,住家用,121.5299244,25.1115614,士林區
臺北市士林區承德路四段１２巷３７號四樓,111/08/28,1788,53.7,33.31,公寓(5樓含以下無電梯),49,四層/四層,房地(土地+建物),3房2廳1衛,0,住家用,121.5202875,25.0807496,士林區
臺北市士林區華齡街４０巷１６號三樓,111/08/27,1970,55.5,35.52,公寓(5樓含以下無電梯),38,三層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.520578,25.0840149,士林區
臺北市士林區中山北路七段８２巷３號三樓,111/08/27,2080,52,39.97,公寓(5樓含以下無電梯),47,"三層,陽臺/四層",房地(土地+建物),3房2廳2衛,0,住家用,121.5320423,25.1214683,士林區
臺北市士林區中山北路六段２５２巷２號,111/08/26,3800,74.5,51.03,華廈(10層含以下有電梯),29,一層/八層,房地(土地+建物)+車位,3房2廳2衛,280,住家用,121.5258593,25.1094878,士林區
臺北市士林區忠誠路二段４１巷３０號四樓,111/08/25,5200,94.1,73.6,華廈(10層含以下有電梯),24,四層/七層,房地(土地+建物)+車位,3房2廳2衛,400,住家用,121.5316715,25.1099593,士林區
臺北市士林區中山北路七段１４巷３１弄７號二樓之１,111/08/24,5500,65.2,92.34,華廈(10層含以下有電梯),13,二層/九層,房地(土地+建物)+車位,3房2廳4衛,200,住家用,121.532395,25.1197455,士林區
臺北市士林區華聲街６０、６２號,111/08/24,1030,37.6,27.37,公寓(5樓含以下無電梯),52,二層/四層,房地(土地+建物),3房1廳1衛,0,住家用,121.521944,25.095255,士林區
臺北市士林區忠誠路一段１６巷１３號四樓,111/08/23,2100,87,24.14,華廈(10層含以下有電梯),24,四層/六層,房地(土地+建物)+車位,2房1廳1衛,0,住家用,121.5257878,25.1051887,士林區
臺北市士林區中山北路七段１４巷６１弄１２號五樓,111/08/23,1550,49,31.63,公寓(5樓含以下無電梯),38,五層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5340305,25.1215968,士林區
臺北市士林區中正路４９７號十二樓,111/08/21,2713,62.7,43.25,住宅大樓(11層含以上有電梯),36,十二層/十六層,房地(土地+建物),3房2廳2衛,0,住家用,121.518415,25.09177,士林區
臺北市士林區天母東路６９巷１１號三樓,111/08/21,3750,55.8,67.16,華廈(10層含以下有電梯),45,三層/八層,房地(土地+建物)+車位,3房2廳2衛,600,住家用,121.5336498,25.119637,士林區
臺北市士林區美崙街１０４號二樓,111/08/20,1850,50,37.01,華廈(10層含以下有電梯),42,二層/七層,房地(土地+建物),3房2廳2衛,0,住家用,121.5200218,25.0972184,士林區
臺北市士林區中正路２１２巷６弄７號二樓,111/08/20,800,67.3,11.89,公寓(5樓含以下無電梯),32,二層/四層,房地(土地+建物),3房2廳2衛,0,住家用,121.526573,25.096582,士林區
臺北市士林區忠誠路一段８４號九樓,111/08/20,2860,78.8,36.32,住宅大樓(11層含以上有電梯),34,九層/十五層,房地(土地+建物)+車位,3房2廳2衛,0,住家用,121.5277617,25.1050647,士林區
臺北市士林區德行東路１３２巷３弄５號三樓,111/08/20,1420,57.6,24.67,公寓(5樓含以下無電梯),40,三層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5295497,25.1075797,士林區
臺北市士林區中山北路七段１４１巷１４弄３０號,111/08/19,625,0,6.95,透天厝,56,全/二層,房地(土地+建物),5房2廳3衛,0,住家用,121.5311561,25.1243565,士林區
臺北市士林區中山北路六段４４１巷４７號十樓,111/08/19,8927,88,135.47,住宅大樓(11層含以上有電梯),14,十層/十五層,房地(土地+建物)+車位,5房2廳4衛,800,住家用,121.5252469,25.1168624,士林區
臺北市士林區忠義街７１巷２１號五樓,111/08/18,1850,51.9,35.66,公寓(5樓含以下無電梯),37,五層/五層,房地(土地+建物),2房2廳2衛,0,住家用,121.5329316,25.105838,士林區
臺北市士林區士東路９１巷２６弄６號四樓,111/08/18,950,80.9,11.75,華廈(10層含以下有電梯),13,四層/七層,房地(土地+建物),1房1廳1衛,0,住家用,121.5298991,25.112865,士林區
臺北市士林區仰德大道四段４２巷２５號,111/08/18,4212.7,0,28.43,透天厝,70,全/一層,房地(土地+建物),4房1廳1衛,0,住家用,121.5479497,25.1317272,士林區
臺北市士林區芝玉路二段６１巷２號五樓,111/08/17,4600,61.1,80.62,住宅大樓(11層含以上有電梯),21,"五層,六層/十四層",房地(土地+建物)+車位,5房2廳3衛,300,住家用,121.534637,25.111814,士林區
臺北市士林區福華路２８３號四樓,111/08/17,2238,67.5,33.15,公寓(5樓含以下無電梯),44,四層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5215659,25.1053183,士林區
臺北市士林區天母北路９巷５號四樓,111/08/17,1780,64,27.8,公寓(5樓含以下無電梯),43,四層/四層,房地(土地+建物),3房2廳2衛,0,住家用,121.5272557,25.119132,士林區
臺北市士林區通河街２３號五樓,111/08/16,2350,75.2,37.83,華廈(10層含以下有電梯),10,五層/八層,房地(土地+建物)+車位,1房1廳1衛,280,住家用,121.5232018,25.0801376,士林區
臺北市士林區忠誠路一段１６巷１４弄６號四樓,111/08/15,2365,63.5,37.23,公寓(5樓含以下無電梯),36,四層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5262093,25.1047671,士林區
臺北市士林區天母北路２８巷３９號三樓之１１,111/08/15,1125,94.3,11.93,華廈(10層含以下有電梯),15,三層/九層,房地(土地+建物),1房1廳1衛,0,住家用,121.5254684,25.1193168,士林區
臺北市士林區通河西街二段１１０號,111/08/15,500,42.8,11.69,公寓(5樓含以下無電梯),48,一層/四層,房地(土地+建物),3房2廳2衛,0,住家用,121.5077408,25.0928156,士林區
臺北市士林區中社路二段２０巷１２號二樓,111/08/15,1250,40.2,31.13,公寓(5樓含以下無電梯),46,二層/四層,房地(土地+建物),4房2廳2衛,0,住家用,121.5619113,25.1068665,士林區
臺北市士林區福國路１００號十四樓之４,111/08/14,2650,71.7,36.96,住宅大樓(11層含以上有電梯),43,十四層/十四層,房地(土地+建物),3房2廳2衛,0,住家用,121.5216815,25.101923,士林區
臺北市士林區中山北路六段４５０巷２７號三樓,111/08/13,1920,59.8,32.09,公寓(5樓含以下無電梯),38,三層/五層,房地(土地+建物),3房2廳2衛,0,住家用,121.5283515,25.1135836,士林區
臺北市士林區中正路７１９號二樓之１,111/08/12,1268,51.7,24.51,住宅大樓(11層含以上有電梯),18,二層/十三層,房地(土地+建物),3房2廳1衛,0,住家用,121.5062798,25.0855898,士林區
臺北市士林區承德路四段２７７巷３６號五樓之２,111/08/12,1818,71.4,25.45,華廈(10層含以下有電梯),16,五層/八層,房地(土地+建物)+車位,2房2廳1衛,0,住家用,121.5198015,25.0902804,士林區
臺北市士林區社正路２９號二樓,111/08/12,1650,49.4,33.37,住宅大樓(11層含以上有電梯),3,二層/十一層,房地(土地+建物),2房1廳1衛,0,住家用,121.5092822,25.0889226,士林區
臺北市士林區社正路３１號三樓,111/08/12,1600,49.1,32.59,住宅大樓(11層含以上有電梯),3,三層/十一層,房地(土地+建物)+車位,2房1廳1衛,0,住家用,121.5091741,25.0888842,士林區
臺北市士林區承德路四段４０巷７３號二樓之１２,111/08/11,460,42.7,10.77,公寓(5樓含以下無電梯),52,一層/五層,房地(土地+建物),2房1廳1衛,0,住家用,121.521141,25.0814719,士林區
